implementation,version,name,cold_ns,warm_ns,parse_ns,compile_ns,memory,exit_status
go-katydid-auto-reflect,,example-devicetype-valid,7512500,7395583,7348458,338319750,64332,0
go-katydid-auto-reflect,,example-health-record-invalid,13770792,13897875,50418626,2213333,56508,0
go-katydid-auto-reflect,,example-health-record-valid,24154875,22363833,29387125,2068584,40196,0
go-katydid-auto-reflect,,example-job-posting-invalid,5540583,5467708,28139375,2425375,39784,0
go-katydid-auto-reflect,,example-job-posting-valid,9482500,8538667,11445000,2310792,27304,0
go-katydid-auto-reflect,,example-movie-invalid,6331959,6167750,33933125,1614166,43852,0
go-katydid-auto-reflect,,example-movie-valid,10808459,9514875,13659292,1473500,29428,0
go-katydid-auto-reflect,,example-userprofile-invalid,6499000,6480667,31545625,612667,41692,0
go-katydid-auto-reflect,,example-userprofile-valid,10335083,10150625,12568584,623375,29244,0
go-katydid-auto-reflect,,fabric-mod,3622833,3142167,4389833,6344125,23232,0
go-katydid-auto-reflect,,fabric-mod-invalid,3240916,1740375,4657000,6632666,23556,0
go-katydid-auto-reflect,,geojson,232515000,251719958,195192750,126895967766,2288716,0
go-katydid-auto-reflect,,geojson-invalid,120860042,116378000,196932375,126937251392,2303840,0
go-katydid-auto-reflect,,gitpod-configuration,1712541,1587958,2725750,12783958,27760,0
go-katydid-auto-reflect,,gitpod-configuration-invalid,966459,874000,2835625,12640292,25844,0
go-katydid-auto-reflect,,importmap,1254375,1143500,3252083,446958,18336,0
go-katydid-auto-reflect,,importmap-invalid,732875,655125,3824208,247708,18368,0
go-katydid-auto-reflect,,jasmine,730000,694959,1003750,5899458,21252,0
go-katydid-auto-reflect,,jasmine-invalid,751000,726291,1368375,5619792,21300,0
go-katydid-auto-reflect,,jsck-complex-invalid,6022792,5950125,16891750,3674083,35908,0
go-katydid-auto-reflect,,jsck-complex-valid,14622334,15884083,18403667,3406041,44204,0
go-katydid-auto-reflect,,jsck-medium-invalid,13706375,13917625,37602500,2672333,71472,0
go-katydid-auto-reflect,,jsck-medium-valid,25383500,26299625,28654625,2560084,73880,0
go-katydid-auto-reflect,,jsconfig-rmUniqueItems,1377084,1411750,1652833,2025302710,306392,0
go-katydid-auto-reflect,,jsconfig-rmUniqueItems-invalid,1155208,1101250,1913084,2000344251,302052,0
go-katydid-auto-reflect,,jshintrc,2953750,3219875,4016834,4677209,21296,0
go-katydid-auto-reflect,,jshintrc-invalid,1691375,1715833,4344459,4897375,20968,0
go-katydid-auto-reflect,,katydid-conf-invalid,10412250,11738417,21917375,1913541,44148,0
go-katydid-auto-reflect,,katydid-conf-valid,17763041,16637291,24150292,2469583,46364,0
go-katydid-auto-reflect,,lazygit-rmUniqueItems,770875,617500,603416,1010561542,171984,0
go-katydid-auto-reflect,,lazygit-rmUniqueItems-invalid,442792,296459,725541,1007714876,165764,0
go-katydid-auto-reflect,,lerna,929542,900459,1367958,1446334,18676,0
go-katydid-auto-reflect,,lerna-invalid,654541,619125,1642166,1675500,18812,0
go-katydid-auto-reflect,,nest-cli,1519125,1507250,1879041,20840917,30192,0
go-katydid-auto-reflect,,nest-cli-invalid,917875,923792,2260584,20790375,32484,0
go-katydid-auto-reflect,,omnisharp,1832916,1809292,4117416,4326334,23452,0
go-katydid-auto-reflect,,omnisharp-invalid,1394125,1477208,4382375,4756625,23512,0
go-katydid-auto-reflect,,pre-commit-hooks,2317917,2454875,4142833,3390166,19200,0
go-katydid-auto-reflect,,pre-commit-hooks-invalid,1173583,1107208,4641709,3151291,21076,0
go-katydid-auto-reflect,,pulumi,3177209,2938708,8208459,4970000,27644,0
go-katydid-auto-reflect,,pulumi-invalid,2699417,2224500,8878959,5354333,27800,0
go-katydid-auto-reflect,,semantic-release,783833,735250,2751583,1235333,18568,0
go-katydid-auto-reflect,,semantic-release-invalid,543666,487042,3077750,829333,18576,0
go-katydid-auto-reflect,,stale,1118000,1085292,3010084,2792583,23100,0
go-katydid-auto-reflect,,stale-invalid,1137792,1053209,3668083,2733083,20984,0
go-katydid-auto-reflect,,stylecop-rmUniqueItems,1912416,2001250,3537375,5717541,23996,0
go-katydid-auto-reflect,,stylecop-rmUniqueItems-invalid,1335625,1275875,3309000,6880834,21672,0
go-katydid-auto-reflect,,tmuxinator,617375,595834,1698041,1423042,18820,0
go-katydid-auto-reflect,,tmuxinator-invalid,292542,279875,1771667,1469750,18692,0
go-katydid-auto-reflect,,ui5,80589000,26384375,3523875,12299583,129732,0
go-katydid-auto-reflect,,ui5-invalid,82876292,27782334,4657209,12543584,125436,0
go-katydid-auto-reflect,,unreal-engine-uproject-rmUniqueItems,2237167,2182834,3116708,2731000,20964,0
go-katydid-auto-reflect,,unreal-engine-uproject-rmUniqueItems-invalid,1298875,1192667,3366750,2494083,21012,0
go-katydid-auto-reflect,,vercel,1749334,1609667,1838333,590168084,375572,0
go-katydid-auto-reflect,,vercel-invalid,866667,761083,1957500,584068458,394464,0
go-katydid-auto-reflect,,yamllint,384208,413000,2744833,386542,18312,0
go-katydid-auto-reflect,,yamllint-invalid,332666,316333,3594333,318125,18364,0
go-katydid-auto-reflect,,zschema-advanced-rmUniqueItems-invalid,14056792,14114042,46344791,2013125,64948,0
go-katydid-auto-reflect,,zschema-advanced-rmUniqueItems-valid,28314334,27172417,26045584,1891834,63148,0
go-katydid-auto-reflect,,zschema-basic-rmUniqueItems-invalid,777459,786375,4113375,2020333,18588,0
go-katydid-auto-reflect,,zschema-basic-rmUniqueItems-valid,1370084,2229750,3982625,1986958,23040,0
go-katydid-mem-json,,ajv-cosmicrealms-rmUniqueItems-invalid,404740458,43618750,0,968667,330516,0
go-katydid-mem-json,,ajv-cosmicrealms-rmUniqueItems-valid,502659917,59411167,0,761958,408576,0
go-katydid-mem-json,,ansible-meta,6164208,844500,0,2967375,19160,0
go-katydid-mem-json,,ansible-meta-invalid,5891708,661083,0,2842709,19500,0
go-katydid-mem-json,,aws-cdk,1375666,996959,0,418458,20104,0
go-katydid-mem-json,,aws-cdk-invalid,877042,456709,0,265750,18168,0
go-katydid-mem-json,,babelrc,1303000,647000,0,1242334,20372,0
go-katydid-mem-json,,babelrc-invalid,1444000,708083,0,1546709,18616,0
go-katydid-mem-json,,clang-format,39673000,201500,0,7755917,51356,0
go-katydid-mem-json,,clang-format-invalid,37854125,158083,0,8244416,44940,0
go-katydid-mem-json,,cmake-presets,26775292,12684500,0,5204167,30184,0
go-katydid-mem-json,,cmake-presets-invalid,31956375,11383208,0,5260625,38796,0
go-katydid-mem-json,,code-climate,3656958,3180083,0,1807583,18552,0
go-katydid-mem-json,,code-climate-invalid,4794708,3989042,0,1707375,18328,0
go-katydid-mem-json,,cypress,3743167,1473875,0,2035917,18700,0
go-katydid-mem-json,,cypress-invalid,3421750,891375,0,2145000,18628,0
go-katydid-mem-json,,deno-rmUniqueItems,4224375,2528541,0,2292250,19248,0
go-katydid-mem-json,,deno-rmUniqueItems-invalid,2628625,1426125,0,2198834,18764,0
go-katydid-mem-json,,dependabot,2946708,1981792,0,1649875,18696,0
go-katydid-mem-json,,dependabot-invalid,2670875,1675167,0,2221291,18700,0
go-katydid-mem-json,,draft-04-rmUniqueItems,63660750,57346708,0,1044917,26932,0
go-katydid-mem-json,,draft-04-rmUniqueItems-invalid,26986084,23429542,0,1483458,26984,0
go-katydid-mem-json,,example-address-invalid,10402959,8088125,0,256667,18252,0
go-katydid-mem-json,,example-address-valid,12904250,8709625,0,427042,20480,0
go-katydid-mem-json,,example-blogpost-invalid,21324667,18289917,0,425625,22348,0
go-katydid-mem-json,,example-blogpost-valid,21214708,18835000,0,356917,20492,0
go-katydid-mem-json,,example-calendar-invalid,19079000,17474084,0,309000,24256,0
go-katydid-mem-json,,example-calendar-valid,14495625,12629667,0,443625,18112,0
go-katydid-mem-json,,example-devicetype-invalid,18421625,11508500,0,465708,24572,0
go-katydid-mem-json,,example-devicetype-valid,12163417,8059292,0,360375,20512,0
go-katydid-mem-json,,example-health-record-invalid,26761750,23958250,0,364833,24304,0
go-katydid-mem-json,,example-health-record-valid,26397667,23413583,0,301959,22364,0
go-katydid-mem-json,,example-job-posting-invalid,13516250,11075875,0,247625,22196,0
go-katydid-mem-json,,example-job-posting-valid,9874750,8185209,0,376041,18200,0
go-katydid-mem-json,,example-movie-invalid,15689334,13740917,0,392167,22404,0
go-katydid-mem-json,,example-movie-valid,11429875,9594041,0,278875,20356,0
go-katydid-mem-json,,example-userprofile-invalid,15253917,13172333,0,443208,22380,0
go-katydid-mem-json,,example-userprofile-valid,12245375,10431709,0,240834,20232,0
go-katydid-mem-json,,fabric-mod,4058333,2511750,0,1640333,18680,0
go-katydid-mem-json,,fabric-mod-invalid,3092334,1927292,0,1439458,18424,0
go-katydid-mem-json,,geojson,199073792,192806792,0,4397417,45920,0
go-katydid-mem-json,,geojson-invalid,141462459,132494541,0,4682709,48072,0
go-katydid-mem-json,,gitpod-configuration,2407292,1401625,0,1652125,20728,0
go-katydid-mem-json,,gitpod-configuration-invalid,2156625,1191042,0,1784500,18516,0
go-katydid-mem-json,,importmap,1379708,1093750,0,244209,18072,0
go-katydid-mem-json,,importmap-invalid,1286291,1091000,0,260625,20132,0
go-katydid-mem-json,,jasmine,1873500,648500,0,506333,18504,0
go-katydid-mem-json,,jasmine-invalid,2512292,847500,0,352042,18560,0
go-katydid-mem-json,,jsck-complex-invalid,11324958,7600792,0,637584,20636,0
go-katydid-mem-json,,jsck-complex-valid,18407583,12714875,0,1733875,23052,0
go-katydid-mem-json,,jsck-medium-invalid,21167875,18857417,0,482208,31792,0
go-katydid-mem-json,,jsck-medium-valid,24514333,21797292,0,516791,27700,0
go-katydid-mem-json,,jsconfig-rmUniqueItems,7563625,1630000,0,4115708,21564,0
go-katydid-mem-json,,jsconfig-rmUniqueItems-invalid,6315167,1593583,0,4642000,25788,0
go-katydid-mem-json,,jshintrc,14646458,9549375,0,1769792,21124,0
go-katydid-mem-json,,jshintrc-invalid,8207375,4101917,0,1969959,21056,0
go-katydid-mem-json,,katydid-conf-invalid,14952750,13602583,0,334417,18504,0
go-katydid-mem-json,,katydid-conf-valid,19787042,18074750,0,342041,20248,0
go-katydid-mem-json,,lazygit-rmUniqueItems,6775500,461500,0,4635292,23664,0
go-katydid-mem-json,,lazygit-rmUniqueItems-invalid,3054583,371083,0,4673875,19136,0
go-katydid-mem-json,,lerna,1274125,931041,0,931166,18628,0
go-katydid-mem-json,,lerna-invalid,1479000,845791,0,816958,18184,0
go-katydid-mem-json,,nest-cli,2559417,1269458,0,1700542,20668,0
go-katydid-mem-json,,nest-cli-invalid,2322375,1128083,0,1766000,18576,0
go-katydid-mem-json,,omnisharp,4212292,2215958,0,2293875,20728,0
go-katydid-mem-json,,omnisharp-invalid,3812542,1690416,0,2040875,21024,0
go-katydid-mem-json,,pre-commit-hooks,4427208,2021958,0,1364875,29096,0
go-katydid-mem-json,,pre-commit-hooks-invalid,4224333,1801625,0,1356792,26888,0
go-katydid-mem-json,,pulumi,4570292,3290041,0,1914916,18284,0
go-katydid-mem-json,,pulumi-invalid,4312083,3400708,0,1371959,18580,0
go-katydid-mem-json,,semantic-release,1630458,1171333,0,723125,17928,0
go-katydid-mem-json,,semantic-release-invalid,1502584,1062417,0,355375,20372,0
go-katydid-mem-json,,stale,2008291,1130167,0,383416,18200,0
go-katydid-mem-json,,stale-invalid,1938917,1256417,0,427125,18192,0
go-katydid-mem-json,,stylecop-rmUniqueItems,3089916,1560708,0,1665292,20560,0
go-katydid-mem-json,,stylecop-rmUniqueItems-invalid,2202542,1338917,0,1464666,18828,0
go-katydid-mem-json,,tmuxinator,1046417,714166,0,1193625,18300,0
go-katydid-mem-json,,tmuxinator-invalid,1101291,567458,0,1332208,18684,0
go-katydid-mem-json,,ui5,27614084,8473959,0,7994042,36868,0
go-katydid-mem-json,,ui5-invalid,54002833,9854417,0,6595417,66460,0
go-katydid-mem-json,,unreal-engine-uproject-rmUniqueItems,2310833,1819000,0,1296583,20376,0
go-katydid-mem-json,,unreal-engine-uproject-rmUniqueItems-invalid,2147041,1495834,0,1273416,18728,0
go-katydid-mem-json,,vercel,56662958,1308875,0,15608791,64060,0
go-katydid-mem-json,,vercel-invalid,39159666,1091917,0,15717083,47268,0
go-katydid-mem-json,,yamllint,1148375,883667,0,272500,17616,0
go-katydid-mem-json,,yamllint-invalid,1444834,962584,0,306625,17800,0
go-katydid-mem-json,,zschema-advanced-rmUniqueItems-invalid,25671583,23195583,0,795583,24492,0
go-katydid-mem-json,,zschema-advanced-rmUniqueItems-valid,29228125,26690250,0,564250,20308,0
go-katydid-mem-json,,zschema-basic-rmUniqueItems-invalid,2467208,1650292,0,547958,20092,0
go-katydid-mem-json,,zschema-basic-rmUniqueItems-valid,2772125,1956708,0,304584,18308,0
go-katydid-mem-reflect,,ajv-cosmicrealms-rmUniqueItems-invalid,391545001,47075333,56709125,720125,569844,0
go-katydid-mem-reflect,,ajv-cosmicrealms-rmUniqueItems-valid,508613125,73872458,44575375,391833,523436,0
go-katydid-mem-reflect,,ansible-meta,14195208,1077042,830709,3324166,76968,0
go-katydid-mem-reflect,,ansible-meta-invalid,18689459,826500,911125,2880208,106460,0
go-katydid-mem-reflect,,aws-cdk,545084,442041,3151458,314708,26008,0
go-katydid-mem-reflect,,aws-cdk-invalid,318458,213875,1747333,285791,23260,0
go-katydid-mem-reflect,,babelrc,1200333,699791,1035041,1397834,25404,0
go-katydid-mem-reflect,,babelrc-invalid,1136334,565084,1523375,1773083,25576,0
go-katydid-mem-reflect,,clang-format,36064167,263875,334792,7661750,55908,0
go-katydid-mem-reflect,,clang-format-invalid,36588833,148250,418000,7945208,49592,0
go-katydid-mem-reflect,,cmake-presets,41889333,16457292,18112625,5508042,103212,0
go-katydid-mem-reflect,,cmake-presets-invalid,55847292,14548375,18556917,5513625,152008,0
go-katydid-mem-reflect,,code-climate,2875291,2456958,7399625,1533041,39360,0
go-katydid-mem-reflect,,code-climate-invalid,5898042,4501166,8671208,1680667,42300,0
go-katydid-mem-reflect,,cypress,3005583,1075125,4058208,1911500,32144,0
go-katydid-mem-reflect,,cypress-invalid,3799750,937500,1615417,1991500,28516,0
go-katydid-mem-reflect,,deno-rmUniqueItems,3011750,1944750,6837333,2197208,34512,0
go-katydid-mem-reflect,,deno-rmUniqueItems-invalid,3114459,1276209,3247750,2264458,29516,0
go-katydid-mem-reflect,,dependabot,4709125,3521334,3321333,1502667,31984,0
go-katydid-mem-reflect,,dependabot-invalid,4086333,1720459,3105833,1896083,29744,0
go-katydid-mem-reflect,,draft-04-rmUniqueItems,67643292,66557417,46145500,943750,96396,0
go-katydid-mem-reflect,,draft-04-rmUniqueItems-invalid,35505250,30175583,42589000,1278708,92608,0
go-katydid-mem-reflect,,example-address-invalid,12026250,9667958,11178250,499458,36868,0
go-katydid-mem-reflect,,example-address-valid,14091083,10378333,11609000,307792,38596,0
go-katydid-mem-reflect,,example-blogpost-invalid,15599834,13130209,36546541,315416,62016,0
go-katydid-mem-reflect,,example-blogpost-valid,24777875,23611375,23004250,316500,51044,0
go-katydid-mem-reflect,,example-calendar-invalid,13093042,10283333,45667167,330250,72568,0
go-katydid-mem-reflect,,example-calendar-valid,19540125,17125750,19658500,389750,50768,0
go-katydid-mem-reflect,,example-devicetype-invalid,13672541,9030000,27825291,384292,55304,0
go-katydid-mem-reflect,,example-devicetype-valid,14324000,9859750,8960750,433417,36052,0
go-katydid-mem-reflect,,example-health-record-invalid,19177833,16901875,48081125,379041,74792,0
go-katydid-mem-reflect,,example-health-record-valid,31906000,27836541,28192458,583791,57376,0
go-katydid-mem-reflect,,example-job-posting-invalid,6971083,5898250,28105417,361833,51432,0
go-katydid-mem-reflect,,example-job-posting-valid,11526250,11029208,12354042,283000,35948,0
go-katydid-mem-reflect,,example-movie-invalid,7643791,7176209,34015708,264875,57560,0
go-katydid-mem-reflect,,example-movie-valid,12350958,11755583,13243292,267542,36976,0
go-katydid-mem-reflect,,example-userprofile-invalid,7896791,7424125,32018625,405250,53312,0
go-katydid-mem-reflect,,example-userprofile-valid,13009709,12143083,13233500,440333,36956,0
go-katydid-mem-reflect,,fabric-mod,6531500,3040750,4578875,1502916,34152,0
go-katydid-mem-reflect,,fabric-mod-invalid,4529875,1957709,5310459,1426666,34224,0
go-katydid-mem-reflect,,geojson,267533750,270420542,185128291,5364375,323884,0
go-katydid-mem-reflect,,geojson-invalid,135183000,133454792,192078208,4767750,326004,0
go-katydid-mem-reflect,,gitpod-configuration,3832375,1769334,2480833,1876958,29560,0
go-katydid-mem-reflect,,gitpod-configuration-invalid,2935167,1056834,2987666,1815333,29512,0
go-katydid-mem-reflect,,importmap,1388166,1232625,3245541,317875,25796,0
go-katydid-mem-reflect,,importmap-invalid,881917,719750,3939708,185250,27448,0
go-katydid-mem-reflect,,jasmine,1315583,834084,1763458,801250,22984,0
go-katydid-mem-reflect,,jasmine-invalid,1775167,925750,1395208,336875,25132,0
go-katydid-mem-reflect,,jsck-complex-invalid,8862875,6811416,16158000,1258084,48936,0
go-katydid-mem-reflect,,jsck-complex-valid,18401625,16721875,19065750,1014667,53180,0
go-katydid-mem-reflect,,jsck-medium-invalid,16572667,15882709,37489042,599292,83228,0
go-katydid-mem-reflect,,jsck-medium-valid,28997458,29623750,26516958,461375,81256,0
go-katydid-mem-reflect,,jsconfig-rmUniqueItems,7166584,1903042,2077209,3875542,34688,0
go-katydid-mem-reflect,,jsconfig-rmUniqueItems-invalid,7799583,1673291,2753833,4105834,37092,0
go-katydid-mem-reflect,,jshintrc,13908417,10230042,3834292,1858208,29860,0
go-katydid-mem-reflect,,jshintrc-invalid,8806916,5244291,4600667,1541667,32588,0
go-katydid-mem-reflect,,katydid-conf-invalid,14087375,12651125,20721501,324584,55204,0
go-katydid-mem-reflect,,katydid-conf-valid,20869542,21210666,23937542,261417,61564,0
go-katydid-mem-reflect,,lazygit-rmUniqueItems,7843042,589125,1399042,4859166,54060,0
go-katydid-mem-reflect,,lazygit-rmUniqueItems-invalid,6733292,433958,1371375,4638833,51652,0
go-katydid-mem-reflect,,lerna,1346791,1128250,1429458,889542,23300,0
go-katydid-mem-reflect,,lerna-invalid,1027334,717250,1653125,1102208,23540,0
go-katydid-mem-reflect,,nest-cli,4161584,1693000,2072416,2038625,31572,0
go-katydid-mem-reflect,,nest-cli-invalid,3370750,1051334,2478250,1760167,29912,0
go-katydid-mem-reflect,,omnisharp,4381375,2419208,3985750,1815875,30204,0
go-katydid-mem-reflect,,omnisharp-invalid,3668834,1703333,4533458,2079417,32068,0
go-katydid-mem-reflect,,pre-commit-hooks,6771625,2703875,3504917,1504750,30036,0
go-katydid-mem-reflect,,pre-commit-hooks-invalid,4727417,1474708,3811083,566542,29892,0
go-katydid-mem-reflect,,pulumi,4747542,3549166,8007209,1689375,38144,0
go-katydid-mem-reflect,,pulumi-invalid,3648333,3446333,8366958,1707916,36384,0
go-katydid-mem-reflect,,semantic-release,1151292,959375,3467625,557042,28020,0
go-katydid-mem-reflect,,semantic-release-invalid,828708,601292,3005541,339208,27376,0
go-katydid-mem-reflect,,stale,1695250,1249583,2374583,464917,23064,0
go-katydid-mem-reflect,,stale-invalid,1853583,1246500,2715417,425875,25348,0
go-katydid-mem-reflect,,stylecop-rmUniqueItems,4909625,1913667,3075875,1840125,32860,0
go-katydid-mem-reflect,,stylecop-rmUniqueItems-invalid,3456500,1263291,3282292,2106542,32052,0
go-katydid-mem-reflect,,tmuxinator,899125,674958,1793459,1236667,25536,0
go-katydid-mem-reflect,,tmuxinator-invalid,641000,386583,1776042,574584,25532,0
go-katydid-mem-reflect,,ui5,76915792,8849667,4068333,6773500,266932,0
go-katydid-mem-reflect,,ui5-invalid,82924000,9622542,4187708,6780500,266040,0
go-katydid-mem-reflect,,unreal-engine-uproject-rmUniqueItems,3692042,2424875,2361167,1649625,25680,0
go-katydid-mem-reflect,,unreal-engine-uproject-rmUniqueItems-invalid,2076875,1934917,2623375,1707833,27500,0
go-katydid-mem-reflect,,vercel,59598250,1655416,1929208,16825834,83604,0
go-katydid-mem-reflect,,vercel-invalid,31037626,926666,2856250,12523084,59868,0
go-katydid-mem-reflect,,yamllint,475458,392292,3706917,230750,27432,0
go-katydid-mem-reflect,,yamllint-invalid,433166,390417,3775625,368750,27100,0
go-katydid-mem-reflect,,zschema-advanced-rmUniqueItems-invalid,17484459,16819625,45642292,617500,87652,0
go-katydid-mem-reflect,,zschema-advanced-rmUniqueItems-valid,34152125,33297875,27060750,567833,68516,0
go-katydid-mem-reflect,,zschema-basic-rmUniqueItems-invalid,1468916,834916,4113042,299667,25156,0
go-katydid-mem-reflect,,zschema-basic-rmUniqueItems-valid,2250416,1638291,3918750,402666,25304,0
go-santhosh-tekuri,6.0.2,ajv-cosmicrealms-rmUniqueItems-invalid,96172583,98494542,61966542,288417,80004,0
go-santhosh-tekuri,6.0.2,ajv-cosmicrealms-rmUniqueItems-valid,98084458,100448375,47450250,260125,63324,0
go-santhosh-tekuri,6.0.2,ansible-meta,11386833,8342042,921166,2799542,17020,0
go-santhosh-tekuri,6.0.2,ansible-meta-invalid,11142833,7722792,1093708,2526250,21240,0
go-santhosh-tekuri,6.0.2,aws-cdk,514000,374667,4740542,260583,14720,0
go-santhosh-tekuri,6.0.2,aws-cdk-invalid,529291,787833,2958708,139292,14552,0
go-santhosh-tekuri,6.0.2,babelrc,1447333,1243958,2363917,285042,12680,0
go-santhosh-tekuri,6.0.2,babelrc-invalid,2189000,1874792,2903959,275667,14196,0
go-santhosh-tekuri,6.0.2,clang-format,466000,405917,436416,2214834,15232,0
go-santhosh-tekuri,6.0.2,clang-format-invalid,479625,358625,553583,2429750,12896,0
go-santhosh-tekuri,6.0.2,cmake-presets,192051875,173511416,21915250,4794125,45764,0
go-santhosh-tekuri,6.0.2,cmake-presets-invalid,336090416,340759500,19796666,4664417,46824,0
go-santhosh-tekuri,6.0.2,code-climate,2917875,1383208,11441791,651917,27648,0
go-santhosh-tekuri,6.0.2,code-climate-invalid,6714917,5491333,10903875,611458,31836,0
go-santhosh-tekuri,6.0.2,cypress,1796958,1612542,4627125,789458,16872,0
go-santhosh-tekuri,6.0.2,cypress-invalid,1988875,1536208,2549416,461542,12760,0
go-santhosh-tekuri,6.0.2,deno-rmUniqueItems,2185958,1958500,8483583,1143958,21232,0
go-santhosh-tekuri,6.0.2,deno-rmUniqueItems-invalid,3303292,2461792,4265625,917250,18316,0
go-santhosh-tekuri,6.0.2,dependabot,4502375,3908959,4600917,516041,18996,0
go-santhosh-tekuri,6.0.2,dependabot-invalid,4584500,3706542,5048750,326959,18636,0
go-santhosh-tekuri,6.0.2,draft-04-rmUniqueItems,43277958,40539625,48605917,488625,89096,0
go-santhosh-tekuri,6.0.2,draft-04-rmUniqueItems-invalid,40755542,39284167,42974666,356834,76628,0
go-santhosh-tekuri,6.0.2,example-address-invalid,14135834,12048834,13511708,120084,29280,0
go-santhosh-tekuri,6.0.2,example-address-valid,12524875,10507750,13892875,120125,23524,0
go-santhosh-tekuri,6.0.2,example-blogpost-invalid,31597167,30277125,40879334,183667,54608,0
go-santhosh-tekuri,6.0.2,example-blogpost-valid,31583875,30853333,25498583,194750,39932,0
go-santhosh-tekuri,6.0.2,example-calendar-invalid,26261750,26088042,49899792,239458,60964,0
go-santhosh-tekuri,6.0.2,example-calendar-valid,24724667,24114000,22505250,410459,37832,0
go-santhosh-tekuri,6.0.2,example-devicetype-invalid,27028208,28330292,31266125,297250,40728,0
go-santhosh-tekuri,6.0.2,example-devicetype-valid,23334875,22417500,12248958,287208,23248,0
go-santhosh-tekuri,6.0.2,example-health-record-invalid,40817209,41079250,54125000,216250,63240,0
go-santhosh-tekuri,6.0.2,example-health-record-valid,36990792,38085583,31410833,272250,44600,0
go-santhosh-tekuri,6.0.2,example-job-posting-invalid,14960834,18602458,32645875,163917,42472,0
go-santhosh-tekuri,6.0.2,example-job-posting-valid,13454542,12403291,13766250,173000,24952,0
go-santhosh-tekuri,6.0.2,example-movie-invalid,15316375,15120250,37864042,142458,54808,0
go-santhosh-tekuri,6.0.2,example-movie-valid,13360084,13693750,16364208,112917,34596,0
go-santhosh-tekuri,6.0.2,example-userprofile-invalid,19276292,19531208,35191708,116667,50716,0
go-santhosh-tekuri,6.0.2,example-userprofile-valid,17225958,17029125,16172125,128042,29200,0
go-santhosh-tekuri,6.0.2,fabric-mod,9503000,8517041,6425958,898708,18840,0
go-santhosh-tekuri,6.0.2,fabric-mod-invalid,10971083,9121208,6423292,801583,18592,0
go-santhosh-tekuri,6.0.2,geojson,568604208,589039708,191103709,3146667,420504,0
go-santhosh-tekuri,6.0.2,geojson-invalid,701220626,743773417,192324667,3100708,495252,0
go-santhosh-tekuri,6.0.2,gitpod-configuration,2447292,2028042,4448292,639209,17456,0
go-santhosh-tekuri,6.0.2,gitpod-configuration-invalid,2960708,2214875,4819375,895167,16928,0
go-santhosh-tekuri,6.0.2,importmap,1737208,1719834,5038750,76792,16828,0
go-santhosh-tekuri,6.0.2,importmap-invalid,2088625,1927000,5609333,78625,16684,0
go-santhosh-tekuri,6.0.2,jasmine,2116916,1962416,2284708,260791,12108,0
go-santhosh-tekuri,6.0.2,jasmine-invalid,2260666,1928583,2625708,395000,12500,0
go-santhosh-tekuri,6.0.2,jsck-complex-invalid,54193000,52136375,18455958,611000,37728,0
go-santhosh-tekuri,6.0.2,jsck-complex-valid,62205375,64446459,20601708,701791,42016,0
go-santhosh-tekuri,6.0.2,jsck-medium-invalid,34389625,32896958,39576666,339958,74104,0
go-santhosh-tekuri,6.0.2,jsck-medium-valid,33336542,33283291,29997625,279708,67304,0
go-santhosh-tekuri,6.0.2,jsconfig-rmUniqueItems,5236375,4661625,2417083,2772375,19196,0
go-santhosh-tekuri,6.0.2,jsconfig-rmUniqueItems-invalid,5689542,4811250,2855292,2937542,19064,0
go-santhosh-tekuri,6.0.2,jshintrc,3741584,2936625,5131333,510625,16488,0
go-santhosh-tekuri,6.0.2,jshintrc-invalid,3551500,3117167,5623375,457791,16664,0
go-santhosh-tekuri,6.0.2,katydid-conf-invalid,25483750,26450250,24298375,486417,48720,0
go-santhosh-tekuri,6.0.2,katydid-conf-valid,24802334,26596375,26478084,238125,52348,0
go-santhosh-tekuri,6.0.2,lazygit-rmUniqueItems,1543875,1116167,1407375,3455834,21424,0
go-santhosh-tekuri,6.0.2,lazygit-rmUniqueItems-invalid,1557375,1041542,941750,3181042,18572,0
go-santhosh-tekuri,6.0.2,lerna,1357959,1074625,2573667,209417,14328,0
go-santhosh-tekuri,6.0.2,lerna-invalid,1488792,1190084,2902458,251625,12444,0
go-santhosh-tekuri,6.0.2,nest-cli,2345917,2066458,3583875,803875,16024,0
go-santhosh-tekuri,6.0.2,nest-cli-invalid,2554333,2045208,3423542,931958,16532,0
go-santhosh-tekuri,6.0.2,omnisharp,2197208,1859458,5287292,668042,16732,0
go-santhosh-tekuri,6.0.2,omnisharp-invalid,2796125,2463667,5533791,628625,16760,0
go-santhosh-tekuri,6.0.2,pre-commit-hooks,5150375,3990375,5267167,682708,14888,0
go-santhosh-tekuri,6.0.2,pre-commit-hooks-invalid,5271458,4482583,5684709,325917,16068,0
go-santhosh-tekuri,6.0.2,pulumi,6958125,5736792,10405583,475542,27344,0
go-santhosh-tekuri,6.0.2,pulumi-invalid,6552708,5460292,10286666,392292,25872,0
go-santhosh-tekuri,6.0.2,semantic-release,2571792,2172000,4415875,244583,16668,0
go-santhosh-tekuri,6.0.2,semantic-release-invalid,3935375,3409083,5171542,506792,16684,0
go-santhosh-tekuri,6.0.2,stale,2577500,2155542,4072208,166750,12724,0
go-santhosh-tekuri,6.0.2,stale-invalid,2658458,2769459,4829166,173667,14224,0
