implementation,version,name,cold_ns,warm_ns,parse_ns,compile_ns,memory,exit_status
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,geojson,165713750,165232000,0,133428911144,2282756,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,geojson-invalid,118488125,118023458,0,132331148685,2284432,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,gitpod-configuration,1567041,1437708,0,12845375,25244,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,gitpod-configuration-invalid,1442333,1305541,0,13363000,25284,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,importmap,1245041,1054125,0,333292,19760,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,importmap-invalid,1242417,1117583,0,277084,17700,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jasmine,778792,601333,0,5745292,20684,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jasmine-invalid,831375,742541,0,5803500,20756,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-complex-invalid,8043000,8270083,0,3383250,22704,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-complex-valid,12833542,12358833,0,3639875,20496,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-medium-invalid,19467625,17788750,0,2937209,24468,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-medium-valid,21250958,19634875,0,2738167,22644,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsconfig-rmUniqueItems,1219750,1080084,0,2129540084,299840,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsconfig-rmUniqueItems-invalid,1248625,1078875,0,2195888709,299840,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jshintrc,2417542,2336583,0,5492833,20552,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jshintrc-invalid,2116500,1948833,0,5971958,20632,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,katydid-conf-invalid,13201500,12244000,0,3133792,20304,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,katydid-conf-valid,16963833,15799041,0,2230458,20256,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lazygit-rmUniqueItems,599583,377958,0,1075520583,161760,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lazygit-rmUniqueItems-invalid,515167,296500,0,1058455917,167916,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lerna,935208,791667,0,2023167,16512,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lerna-invalid,933084,816000,0,1730292,15616,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,nest-cli,1285417,1143292,0,23173625,26976,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,nest-cli-invalid,1197291,1037583,0,25359791,29600,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,omnisharp,1678125,1552000,0,4789291,21308,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,omnisharp-invalid,1663333,1549833,0,4398750,20816,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,pre-commit-hooks,3512167,1911458,0,3605250,29192,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,pre-commit-hooks-invalid,2749834,1593958,0,3430125,28608,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,pulumi,3446916,3444666,0,4928667,20464,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,pulumi-invalid,3363833,4935583,0,5673583,20608,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,semantic-release,1214125,1112958,0,1560208,20140,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,semantic-release-invalid,1491708,1342625,0,1766125,16128,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,stale,1090042,1093875,0,2999125,18096,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,stale-invalid,1314833,1236375,0,2929709,18072,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,stylecop-rmUniqueItems,1638334,1570584,0,6937708,20780,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,stylecop-rmUniqueItems-invalid,1376833,1255667,0,6382916,23312,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,tmuxinator,952917,712958,0,1822041,18504,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,tmuxinator-invalid,814208,566459,0,1730042,18344,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,ui5,30002042,8622459,0,13334542,34688,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,ui5-invalid,57812167,11074958,0,13038958,68324,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,unreal-engine-uproject-rmUniqueItems,1832417,1659042,0,2857292,18440,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,unreal-engine-uproject-rmUniqueItems-invalid,1529792,1364167,0,2889917,18320,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,vercel,1415917,1124583,0,645917499,365360,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,vercel-invalid,1114208,870917,0,650062417,359428,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,yamllint,2105417,920334,0,298500,17700,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,yamllint-invalid,1283792,1057833,0,365500,17420,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-advanced-rmUniqueItems-invalid,23414042,21794625,0,2944500,24736,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-advanced-rmUniqueItems-valid,25312875,23354750,0,1469084,24164,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-basic-rmUniqueItems-invalid,1921583,1669334,0,2371083,17964,0
go-katydid-auto-json,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-basic-rmUniqueItems-valid,2106583,1884375,0,2662667,16200,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,ajv-cosmicrealms-rmUniqueItems-invalid,33318250,29422500,57329084,441662376,121384,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,ajv-cosmicrealms-rmUniqueItems-valid,57689792,59457000,42114542,423385625,136192,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,ansible-meta,14298416,4687125,777917,95031875,45048,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,ansible-meta-invalid,14295875,7839458,910208,90653167,49184,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,aws-cdk,402208,384333,3383917,556958,17960,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,aws-cdk-invalid,229958,197250,2212834,427875,18000,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,babelrc,625916,613125,1606625,7947667,20776,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,babelrc-invalid,563334,519959,2134583,5977500,20780,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,clang-format,253833,233291,375792,94357250,29872,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,clang-format-invalid,137083,127458,494125,94046625,28224,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,cmake-presets,14993625,14756291,16385208,5501902836,576520,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,cmake-presets-invalid,10714334,9889334,16194125,5456664794,578808,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,code-climate,3030375,2395250,7803167,1971041,27092,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,code-climate-invalid,4049916,3850917,11005584,2347250,31436,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,cypress,763292,729458,3683167,22024833,22948,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,cypress-invalid,776459,715959,2209209,20072333,21732,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,deno-rmUniqueItems,1818583,1692000,7207958,3695834,23456,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,deno-rmUniqueItems-invalid,1143959,1138334,3250500,3683667,21272,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,dependabot,2845166,2763167,3615458,4717334,21256,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,dependabot-invalid,1589500,1547959,3830667,4658125,21312,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,draft-04-rmUniqueItems,28479792,26617458,46019375,31015417,86408,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,draft-04-rmUniqueItems-invalid,14166917,13089208,44341291,30705083,69628,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-address-invalid,7557833,7528916,11621167,7454250,31656,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-address-valid,8426500,8067292,12753375,7357042,29468,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-blogpost-invalid,14436209,11243125,40539833,2202042,47924,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-blogpost-valid,18701167,20571500,25489750,1972708,39708,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-calendar-invalid,11058000,8855750,47491709,1996375,49944,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-calendar-valid,15482958,18195792,21457583,1805583,39756,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-devicetype-invalid,6332583,6133208,27245000,358333625,63616,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-devicetype-valid,7473292,8970833,7560708,361057334,61660,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-health-record-invalid,16301250,14368125,50055625,2256750,54464,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-health-record-valid,24129166,24647917,29656834,2015459,41912,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-job-posting-invalid,5528333,5519375,29123750,2683416,39620,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-job-posting-valid,9939875,8543333,11837125,2699167,27224,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-movie-invalid,6265291,6198375,34486500,2385708,43744,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-movie-valid,13312000,9739917,13247500,2079250,27184,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-userprofile-invalid,6560167,6625625,33155958,694916,39476,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,example-userprofile-valid,11802583,10682666,12608000,1440958,29064,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,fabric-mod,4607209,3138500,5003291,6909500,23284,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,fabric-mod-invalid,1961542,1895625,5812625,10063708,21424,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,geojson,262905708,258816250,265046917,135552817770,2294872,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,geojson-invalid,130744292,130896792,187227292,134513499354,2299864,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,gitpod-configuration,1769625,1715250,2488500,12355875,27772,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,gitpod-configuration-invalid,1016167,957834,3054666,15613125,27808,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,importmap,1268750,1193708,3355708,243291,18100,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,importmap-invalid,844916,662625,4033583,453416,18088,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jasmine,705292,697958,1019167,6198125,20680,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jasmine-invalid,770125,733625,1423958,6410375,20900,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-complex-invalid,6047875,5795084,17378791,5738209,35356,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-complex-valid,16210583,15954959,19144916,3747000,39552,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-medium-invalid,15785083,13692750,40894334,2839291,69324,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-medium-valid,27069125,28513875,28656416,2940375,65112,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jsconfig-rmUniqueItems,1460042,1452750,1466625,2066362792,296292,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jsconfig-rmUniqueItems-invalid,1159875,1115292,1856083,2058289376,295724,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jshintrc,3022375,2947792,3982000,5469875,21128,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,jshintrc-invalid,1674417,1564250,4446833,5237208,23152,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,katydid-conf-invalid,10872750,11433416,22522916,2499958,41536,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,katydid-conf-valid,19619750,16852542,24447125,1997250,46040,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,lazygit-rmUniqueItems,718292,557667,676375,1021408501,169692,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,lazygit-rmUniqueItems-invalid,449750,328667,774833,1022650334,167772,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,lerna,959208,938958,1414750,1933208,18588,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,lerna-invalid,659750,622750,1791375,1564625,20684,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,nest-cli,1534625,1473416,2005625,21236750,30104,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,nest-cli-invalid,948333,829125,2350125,21377541,30096,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,omnisharp,1961417,2032250,4266334,4784083,21236,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,omnisharp-invalid,1426750,1299167,4531875,4853834,21260,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,pre-commit-hooks,2242208,2216292,4159958,3467667,18728,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,pre-commit-hooks-invalid,1148500,1106334,4470875,3665166,19124,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,pulumi,3524208,3299292,8817292,5398417,27424,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,pulumi-invalid,2487708,2217416,8447958,4994667,27704,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,semantic-release,821500,767875,2690708,1611375,18532,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,semantic-release-invalid,561875,506083,3532875,3926750,18384,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,stale,1146708,1105416,3130750,3211334,20900,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,stale-invalid,1103584,1062792,3352750,3240667,18720,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,stylecop-rmUniqueItems,1843125,1815834,3111042,6250292,23664,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,stylecop-rmUniqueItems-invalid,1189250,1160500,3493875,6197416,23456,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,tmuxinator,670834,589791,1733750,2091125,18592,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,tmuxinator-invalid,300375,268958,1770916,1757959,18596,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,ui5,87571917,27141958,3470792,13058167,125396,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,ui5-invalid,86751708,28155500,3819459,13163708,123184,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,unreal-engine-uproject-rmUniqueItems,2224291,2173208,3179333,2940417,20788,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,unreal-engine-uproject-rmUniqueItems-invalid,1290709,1219917,3383000,3182042,21040,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,vercel,1736209,1615667,2170041,654337042,361304,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,vercel-invalid,979000,841292,2882500,653629625,375796,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,yamllint,386625,346125,3536000,336167,18072,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,yamllint-invalid,332541,322833,3684917,347792,16036,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-advanced-rmUniqueItems-invalid,14118458,14130084,46869667,2251917,65064,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-advanced-rmUniqueItems-valid,28061416,27896833,27623292,1965083,62872,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-basic-rmUniqueItems-invalid,783708,1642458,4261042,2193625,20912,0
go-katydid-auto-reflect,	github.com/katydid/validator-go-jsonschema v0.1.3,zschema-basic-rmUniqueItems-valid,2318875,1419583,3918542,2298792,20676,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,ajv-cosmicrealms-rmUniqueItems-invalid,483409792,53035875,0,642750,334228,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,ajv-cosmicrealms-rmUniqueItems-valid,591101083,67401875,0,1414375,382316,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,ansible-meta,6323125,873708,0,3231417,21160,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,ansible-meta-invalid,6192875,696041,0,3375792,21356,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,aws-cdk,1322583,1001000,0,330375,20016,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,aws-cdk-invalid,777041,458458,0,435000,17832,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,babelrc,1502916,645125,0,1653500,18056,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,babelrc-invalid,1407250,707292,0,1505459,17928,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,clang-format,36445583,192334,0,8711125,44468,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,clang-format-invalid,40498834,160375,0,8582583,46892,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,cmake-presets,31210291,12743041,0,5587083,29920,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,cmake-presets-invalid,34218500,11495500,0,6556292,40784,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,code-climate,3778166,3180958,0,1934250,20160,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,code-climate-invalid,4818708,4056833,0,1787291,18228,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,cypress,3979583,1580833,0,1932875,18212,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,cypress-invalid,3420875,927709,0,1994000,20372,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,deno-rmUniqueItems,4538583,2491917,0,2131959,20840,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,deno-rmUniqueItems-invalid,2687541,1452125,0,2692958,20616,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,dependabot,2970959,2014334,0,2393500,18220,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,dependabot-invalid,2655292,1660583,0,1796666,18352,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,draft-04-rmUniqueItems,63721542,58383209,0,1480000,26540,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,draft-04-rmUniqueItems-invalid,27229458,23373000,0,1340000,24912,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-address-invalid,10584000,8065292,0,388625,20120,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-address-valid,13281292,8695125,0,353083,20564,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-blogpost-invalid,20386375,18207958,0,310417,22452,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-blogpost-valid,21682667,18808166,0,313375,20064,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-calendar-invalid,19933250,17148125,0,902375,24300,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-calendar-valid,15066500,13274459,0,471584,20388,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-devicetype-invalid,18934250,12005708,0,317208,22328,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-devicetype-valid,12270250,8038416,0,569292,18276,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-health-record-invalid,27471583,23942000,0,327584,24304,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-health-record-valid,26727958,23929541,0,467333,22432,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-job-posting-invalid,13191542,11012500,0,275166,21996,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-job-posting-valid,10162417,8285375,0,620042,18164,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-movie-invalid,15563208,13696750,0,296083,24044,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-movie-valid,11371042,9771375,0,616125,17984,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-userprofile-invalid,15619583,12819125,0,248625,22180,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,example-userprofile-valid,11918500,10266292,0,292708,18000,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,fabric-mod,4148375,2558542,0,2062917,18560,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,fabric-mod-invalid,3055792,1984292,0,1953750,18468,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,geojson,204203000,195062250,0,5591709,49712,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,geojson-invalid,141682916,131380375,0,5384250,47776,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,gitpod-configuration,2351875,1405000,0,2088167,16448,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,gitpod-configuration-invalid,2200917,1205791,0,1818959,18492,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,importmap,1417458,1097292,0,261208,19916,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,importmap-invalid,1505000,1070000,0,209708,17884,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jasmine,2266583,658708,0,376875,17956,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jasmine-invalid,2434333,848042,0,471541,16044,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-complex-invalid,12122750,7757917,0,1798167,20808,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-complex-valid,16695667,12984000,0,644916,20468,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-medium-invalid,21559459,18730500,0,397541,31528,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsck-medium-valid,25356375,21521458,0,468666,27036,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsconfig-rmUniqueItems,7549166,1557583,0,4403750,25624,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jsconfig-rmUniqueItems-invalid,7885750,1605292,0,4211959,23648,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jshintrc,14143125,9558542,0,1936042,20728,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,jshintrc-invalid,8311417,4090375,0,2145916,20620,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,katydid-conf-invalid,15813666,13275333,0,524167,20460,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,katydid-conf-valid,19963958,18436000,0,533750,19936,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lazygit-rmUniqueItems,6507042,474583,0,5157625,21580,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lazygit-rmUniqueItems-invalid,3379542,371000,0,4902833,21084,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lerna,1232667,891000,0,1694417,18236,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,lerna-invalid,1225917,874958,0,509208,18164,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,nest-cli,2571125,1283542,0,2090875,16280,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,nest-cli-invalid,2265000,1121416,0,1924417,20388,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,omnisharp,5011375,2154208,0,2518083,21004,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,omnisharp-invalid,4545208,1672750,0,2332125,18980,0
go-katydid-mem-json,	github.com/katydid/validator-go-jsonschema v0.1.3,pre-commit-hooks,4700125,2020875,0,1479459,28976,0
